time,gFx,gFy,gFz,TgF
8.743087,0.9962,0.0746,0.0047,1.00
8.759985,1.0013,0.0734,0.0037,1.00
8.797078,1.0011,0.0716,0.0023,1.00
8.809706,1.0001,0.0734,0.0005,1.00
8.825270,1.0006,0.0746,-0.0006,1.00
8.841822,0.9999,0.0709,-0.0031,1.00
8.874871,1.0011,0.0665,0.0002,1.00
8.892691,1.0013,0.0687,0.0012,1.00
8.916147,0.9992,0.0739,0.0014,1.00
8.927421,0.9996,0.0741,0.0014,1.00
8.941981,0.9999,0.0741,0.0019,1.00
8.975574,0.9996,0.0685,-0.0001,1.00
8.992647,1.0008,0.0680,0.0024,1.00
9.018076,1.0004,0.0695,0.0023,1.00
9.028639,1.0011,0.0716,-0.0013,1.00
9.041997,0.9980,0.0719,0.0010,1.00
9.076699,1.0011,0.0721,0.0019,1.00
9.093695,1.0011,0.0704,0.0012,1.00
9.113111,1.0033,0.0704,0.0023,1.01
9.124492,1.0029,0.0709,0.0012,1.01
9.142915,1.0006,0.0702,-0.0008,1.00
9.174831,0.9999,0.0695,-0.0033,1.00
9.192866,0.9989,0.0692,0.0017,1.00
9.212941,0.9992,0.0727,0.0035,1.00
9.224358,1.0006,0.0758,0.0007,1.00
9.258809,1.0011,0.0716,0.0037,1.00
9.275491,1.0020,0.0704,0.0012,1.00
9.293901,1.0026,0.0685,-0.0004,1.00
9.313682,0.9980,0.0704,-0.0055,1.00
9.326955,0.9994,0.0687,-0.0057,1.00
9.358693,1.0041,0.0695,-0.0038,1.01
9.375430,1.0001,0.0690,-0.0008,1.00
9.392316,0.9982,0.0678,-0.0008,1.00
9.413651,0.9996,0.0697,0.0000,1.00
9.440184,1.0029,0.0704,0.0030,1.01
9.458218,1.0006,0.0729,0.0030,1.00
9.474694,1.0013,0.0760,-0.0001,1.00
9.490383,0.9982,0.0748,0.0012,1.00
9.518769,1.0001,0.0690,0.0000,1.00
9.530533,0.9994,0.0678,-0.0004,1.00
9.564327,1.0038,0.0658,-0.0048,1.01
9.575205,1.0011,0.0672,-0.0041,1.00
9.590151,1.0006,0.0655,-0.0026,1.00
9.611157,1.0018,0.0702,-0.0020,1.00
9.640342,1.0045,0.0711,0.0002,1.01
