time,gFx,gFy,gFz,TgF
11.709411,0.7290,0.0333,0.1356,0.74
11.735330,0.8086,0.0142,0.1598,0.82
11.757839,0.8785,0.0250,0.1940,0.90
11.774153,0.9545,0.0453,0.2292,0.98
11.807867,1.2645,0.1081,0.2963,1.30
11.822264,1.3463,0.1335,0.3245,1.39
11.838217,1.3891,0.1464,0.4188,1.46
11.855472,1.4406,0.2251,0.5257,1.55
11.872761,1.4489,0.2971,0.5336,1.57
11.911845,1.1233,0.2043,0.4104,1.21
11.934002,0.9936,0.2118,0.4053,1.09
11.934637,0.9936,0.2118,0.4053,1.09
11.955773,0.9419,0.2588,0.4165,1.06
11.972377,0.9375,0.3035,0.4019,1.06
11.995914,0.9613,0.3126,0.3491,1.07
12.022134,0.9652,0.2984,0.2837,1.05
12.039180,0.9666,0.2830,0.2394,1.04
12.055261,0.9698,0.2546,0.2131,1.03
12.096128,0.9070,0.1554,0.1996,0.94
12.096888,0.9070,0.1554,0.1996,0.94
12.132200,0.9065,0.1308,0.1635,0.93
12.139125,0.9114,0.1384,0.1579,0.94
12.171648,0.8457,0.1486,0.1353,0.87
12.190090,0.7776,0.1664,0.1192,0.80
12.207798,0.7076,0.1804,0.1190,0.74
12.225079,0.6810,0.2080,0.1212,0.72
12.254969,0.6439,0.2576,0.1229,0.70
12.271690,0.6330,0.2820,0.1297,0.70
12.290332,0.6659,0.3250,0.1486,0.76
12.309366,0.7038,0.3429,0.1551,0.80
12.326260,0.7922,0.3560,0.1365,0.88
12.354983,0.9430,0.3963,0.1422,1.03
12.370918,0.9969,0.3851,0.1290,1.08
12.390283,1.0676,0.3323,0.1018,1.12
12.407687,1.0898,0.2719,0.0667,1.13
12.425402,1.0512,0.2475,0.0769,1.08
12.454329,1.1394,0.2612,0.0648,1.17
12.470592,0.9967,0.2309,0.2925,1.06
12.488229,1.1787,0.3692,0.2861,1.27
12.507702,1.2100,0.4017,0.2208,1.29
12.537667,1.2354,0.4547,0.3489,1.36
12.554388,1.0954,0.4261,0.3890,1.24
12.571078,1.0432,0.3848,0.3755,1.17
12.587238,0.9351,0.3480,0.3494,1.06
12.608387,0.8948,0.3084,0.3217,1.00
12.637026,0.8858,0.2244,0.2651,0.95
12.655971,0.9034,0.1767,0.2737,0.96
12.671531,0.9419,0.1708,0.2709,0.99
12.688838,0.9710,0.1789,0.2623,1.02
12.709361,0.9596,0.1894,0.2289,1.00
12.729851,0.9168,0.1920,0.2208,0.96
12.754114,0.8529,0.2018,0.2133,0.90
12.774658,0.8186,0.2090,0.2406,0.88
12.807217,0.7875,0.2018,0.2483,0.85
12.820162,0.7688,0.1885,0.2478,0.83
12.836993,0.7197,0.1584,0.2588,0.78
12.853851,0.6957,0.1376,0.2374,0.75
12.870390,0.6877,0.1083,0.2080,0.73
12.910291,0.7670,0.0328,0.2128,0.80
12.910782,0.7670,0.0328,0.2128,0.80
12.936398,0.8831,0.0357,0.2475,0.92
12.952931,0.9428,0.0399,0.2369,0.97
12.970818,0.9735,0.0331,0.2390,1.00
13.006155,0.9943,0.0697,0.1962,1.02
13.020462,1.0069,0.0606,0.1615,1.02
13.036073,1.0351,0.0699,0.1661,1.05
13.052957,1.0781,0.0614,0.1889,1.10
13.087827,1.2032,0.1464,0.2521,1.24
13.112023,1.2371,0.1528,0.4330,1.32
13.129483,1.2437,0.1764,0.5460,1.37
13.137561,1.2715,0.2116,0.5763,1.41
13.153346,1.3048,0.2246,0.5578,1.44
13.187579,1.1252,0.2458,0.4728,1.24
13.223155,0.9019,0.3511,0.4615,1.07
13.223534,0.9019,0.3511,0.4615,1.07
13.236484,0.8795,0.3727,0.4588,1.06
13.253590,0.8723,0.3639,0.3985,1.03
13.290652,0.8855,0.3023,0.2900,0.98
13.308199,0.9007,0.2747,0.2490,0.97
13.318905,0.9117,0.2605,0.2446,0.98
13.337886,0.9488,0.2368,0.2453,1.01
13.369757,1.0185,0.1982,0.2348,1.06
13.387582,1.0485,0.1911,0.2289,1.09
13.403750,1.0492,0.1855,0.2120,1.09
13.423249,0.9855,0.1652,0.1901,1.02
13.440118,0.9081,0.1559,0.1575,0.93
13.469208,0.7779,0.1603,0.1085,0.80
13.485809,0.7421,0.1782,0.0958,0.77
13.502680,0.6847,0.2001,0.0887,0.72
13.526129,0.6415,0.2558,0.0914,0.70
13.540534,0.6317,0.2840,0.1024,0.70
13.568789,0.6112,0.3120,0.0990,0.69
13.585828,0.6019,0.3091,0.1090,0.69
13.607376,0.7036,0.3182,0.0899,0.78
13.622799,0.7790,0.3223,0.1046,0.85
13.655504,0.9002,0.3323,0.1393,0.97
13.668617,0.9757,0.3223,0.1261,1.04
13.686574,1.0395,0.3003,0.1386,1.09
13.708187,1.1213,0.2754,0.1129,1.16
13.724849,1.1804,0.2659,0.0564,1.21
13.752548,1.1726,0.2837,0.1512,1.22
13.768892,1.0758,0.3201,0.3222,1.17
13.785039,1.3565,0.4049,0.2276,1.43
13.805650,1.3050,0.3536,0.2925,1.38
13.835431,1.1970,0.4335,0.3821,1.33
13.852176,1.0138,0.4284,0.3592,1.16
13.869409,0.9373,0.3885,0.3373,1.07
13.885341,0.8560,0.3655,0.3128,0.98
13.906047,0.8802,0.3215,0.3257,0.99
13.923305,0.8963,0.2651,0.3203,0.99
13.951814,0.8983,0.2072,0.3132,0.97
13.968695,0.8923,0.2170,0.2805,0.96
13.985028,0.8783,0.2388,0.2612,0.95
14.006421,0.8665,0.2651,0.2108,0.93
14.034234,0.8895,0.2695,0.2003,0.95
14.056542,0.9093,0.2334,0.1964,0.96
14.070097,0.8988,0.2065,0.2180,0.95
14.086378,0.8704,0.1887,0.2355,0.92
14.126750,0.7802,0.1298,0.2382,0.83
14.127348,0.7709,0.1251,0.2399,0.82
14.146705,0.7306,0.0883,0.2157,0.77
14.169153,0.6840,0.0465,0.1950,0.71
14.207845,0.7421,0.0030,0.1383,0.75
14.208336,0.7421,0.0030,0.1383,0.75
14.227790,0.8140,0.0077,0.1512,0.83
14.250975,0.8560,0.0052,0.1512,0.87
14.267806,0.9130,0.0086,0.1446,0.92
14.300844,1.0248,0.0580,0.1989,1.05
14.323309,1.0621,0.0902,0.2455,1.09
14.341499,1.1184,0.1042,0.2744,1.16
14.350934,1.1513,0.1044,0.2827,1.19
14.369453,1.2630,0.1174,0.3415,1.31
14.401968,1.3336,0.2412,0.4686,1.43
14.422310,1.2733,0.2937,0.6105,1.44
14.438973,1.3202,0.3716,0.5751,1.49
14.450892,1.3495,0.4303,0.5399,1.52
14.484384,1.0145,0.2837,0.4693,1.15
14.500657,0.8755,0.2856,0.3958,1.00
14.522222,0.7879,0.3098,0.3266,0.91
14.539525,0.8374,0.2670,0.2866,0.92
14.550307,0.8787,0.2439,0.2570,0.95
14.584414,0.9398,0.1887,0.2257,0.98
14.600664,0.9903,0.1728,0.2429,1.03
14.622441,1.0216,0.1650,0.2648,1.07
14.642744,1.0192,0.1596,0.2732,1.07
14.667557,1.0162,0.1618,0.2490,1.06
14.683587,0.9908,0.1980,0.2282,1.04
14.700863,0.9298,0.2258,0.1754,0.97
14.721381,0.8448,0.2637,0.1249,0.89
14.739774,0.7766,0.2861,0.1234,0.84
14.766695,0.6936,0.3047,0.1163,0.77
14.783949,0.6593,0.2935,0.1370,0.73
14.800605,0.6395,0.2837,0.1419,0.71
14.821206,0.6388,0.2864,0.1466,0.72
14.841081,0.6620,0.3069,0.1327,0.74
14.865777,0.6882,0.3271,0.1346,0.77
14.884337,0.7619,0.3289,0.1278,0.84
14.899817,0.7891,0.3259,0.1281,0.86
14.921144,0.8770,0.3145,0.1293,0.94
14.938468,0.9884,0.2935,0.0934,1.04
14.965867,1.0822,0.2429,0.0173,1.11
14.984267,1.1821,0.2400,-0.0265,1.21
14.999815,1.2268,0.2449,-0.0080,1.25
15.020500,1.2034,0.2700,0.1991,1.25
15.038298,1.2617,0.3523,0.2297,1.33
15.065842,1.2610,0.3287,0.2898,1.33
15.082917,1.3727,0.3550,0.3347,1.46
15.103975,1.1524,0.3094,0.4410,1.27
15.122577,1.0318,0.3035,0.3709,1.14
15.150331,0.8340,0.3394,0.2685,0.94
15.166784,0.7639,0.3604,0.2832,0.89
15.185176,0.7595,0.3753,0.2846,0.89
15.223271,0.8623,0.3075,0.2709,0.95
15.243577,0.8831,0.2170,0.2656,0.95
15.249249,0.8873,0.2023,0.2623,0.95
15.265631,0.8867,0.1452,0.2502,0.93
15.302018,0.8655,0.0678,0.2460,0.90
15.320584,0.8471,0.0313,0.2325,0.88
15.332512,0.8536,0.0323,0.2208,0.88
15.349279,0.8653,0.0809,0.2238,0.90
15.365618,0.8848,0.1501,0.2248,0.93
15.403637,0.8345,0.2424,0.2450,0.90
15.422762,0.8054,0.2581,0.2495,0.88
15.431849,0.8033,0.2583,0.2511,0.88
15.449299,0.7730,0.2158,0.2282,0.83
15.481982,0.7590,0.1154,0.2169,0.80
15.498972,0.7873,0.0765,0.1952,0.81
15.517835,0.8504,0.0203,0.1615,0.87
15.531307,0.9000,-0.0062,0.1410,0.91
15.548197,0.9610,-0.0299,0.1317,0.97
15.581970,1.0089,-0.0157,0.1561,1.02
15.600607,0.9782,0.0042,0.1612,0.99
