time,gFx,gFy,gFz,TgF,Activity,Subject
1.524669,1.1399,0.5419,0.4463,1.34,WALKING_DOWNSTAIRS,RUDRA
1.544676,1.1611,0.4364,0.6315,1.39,WALKING_DOWNSTAIRS,RUDRA
1.574301,1.3786,0.421,1.0081,1.76,WALKING_DOWNSTAIRS,RUDRA
1.59131,1.4897,0.3404,0.9506,1.8,WALKING_DOWNSTAIRS,RUDRA
1.608004,1.3768,0.195,0.932,1.67,WALKING_DOWNSTAIRS,RUDRA
1.624583,1.2295,0.1251,0.8786,1.52,WALKING_DOWNSTAIRS,RUDRA
1.645982,1.0549,0.0704,0.7034,1.27,WALKING_DOWNSTAIRS,RUDRA
1.674048,0.9368,0.1626,0.4847,1.07,WALKING_DOWNSTAIRS,RUDRA
1.69158,0.9867,0.2351,0.3787,1.08,WALKING_DOWNSTAIRS,RUDRA
1.707911,1.0343,0.2381,0.2988,1.1,WALKING_DOWNSTAIRS,RUDRA
1.724259,1.028,0.2172,0.311,1.1,WALKING_DOWNSTAIRS,RUDRA
1.745959,0.9962,0.1813,0.3643,1.08,WALKING_DOWNSTAIRS,RUDRA
1.773587,0.887,0.0939,0.4524,1.0,WALKING_DOWNSTAIRS,RUDRA
1.791082,0.8331,0.0856,0.5052,0.98,WALKING_DOWNSTAIRS,RUDRA
1.811645,0.7893,0.1261,0.5172,0.95,WALKING_DOWNSTAIRS,RUDRA
1.852469,0.7842,0.107,0.4759,0.92,WALKING_DOWNSTAIRS,RUDRA
1.853562,0.7842,0.107,0.4759,0.92,WALKING_DOWNSTAIRS,RUDRA
1.873539,0.7866,0.0699,0.4459,0.91,WALKING_DOWNSTAIRS,RUDRA
1.890839,0.7641,0.0429,0.4241,0.87,WALKING_DOWNSTAIRS,RUDRA
1.90794,0.7565,0.0245,0.4009,0.86,WALKING_DOWNSTAIRS,RUDRA
1.945252,0.6952,0.0355,0.3711,0.79,WALKING_DOWNSTAIRS,RUDRA
1.956707,0.682,0.0506,0.344,0.77,WALKING_DOWNSTAIRS,RUDRA
1.973701,0.6624,0.0667,0.3252,0.74,WALKING_DOWNSTAIRS,RUDRA
1.99055,0.6386,0.0767,0.3168,0.72,WALKING_DOWNSTAIRS,RUDRA
2.023484,0.6479,0.1054,0.3274,0.73,WALKING_DOWNSTAIRS,RUDRA
2.042111,0.623,0.1076,0.3093,0.7,WALKING_DOWNSTAIRS,RUDRA
2.062638,0.6891,0.1195,0.2162,0.73,WALKING_DOWNSTAIRS,RUDRA
2.080761,0.779,0.1239,0.1826,0.81,WALKING_DOWNSTAIRS,RUDRA
2.107385,0.7875,0.0487,0.3201,0.85,WALKING_DOWNSTAIRS,RUDRA
2.123619,0.9078,0.0274,0.2306,0.94,WALKING_DOWNSTAIRS,RUDRA
2.139757,1.0463,0.0159,0.133,1.05,WALKING_DOWNSTAIRS,RUDRA
2.159591,0.9918,-0.0634,0.2411,1.02,WALKING_DOWNSTAIRS,RUDRA
2.172897,0.8093,-0.134,0.3848,0.91,WALKING_DOWNSTAIRS,RUDRA
2.207519,0.6831,0.0683,0.4244,0.81,WALKING_DOWNSTAIRS,RUDRA
2.223681,0.7996,0.2915,0.641,1.07,WALKING_DOWNSTAIRS,RUDRA
2.239332,1.1276,0.519,0.6846,1.42,WALKING_DOWNSTAIRS,RUDRA
2.262586,1.4015,0.5493,0.5665,1.61,WALKING_DOWNSTAIRS,RUDRA
2.276104,1.3231,0.6499,0.7605,1.66,WALKING_DOWNSTAIRS,RUDRA
2.306374,1.2344,0.7865,0.5795,1.57,WALKING_DOWNSTAIRS,RUDRA
2.323627,1.1548,0.6152,0.4984,1.4,WALKING_DOWNSTAIRS,RUDRA
2.339566,1.1819,0.4515,0.548,1.38,WALKING_DOWNSTAIRS,RUDRA
2.359304,1.2349,0.2707,0.6867,1.44,WALKING_DOWNSTAIRS,RUDRA
2.389487,1.177,0.2178,0.6653,1.37,WALKING_DOWNSTAIRS,RUDRA
2.405822,1.0824,0.3042,0.5089,1.23,WALKING_DOWNSTAIRS,RUDRA
2.423746,1.0131,0.3558,0.4112,1.15,WALKING_DOWNSTAIRS,RUDRA
2.439714,0.9554,0.3413,0.3667,1.08,WALKING_DOWNSTAIRS,RUDRA
2.463065,0.8704,0.3233,0.3841,1.0,WALKING_DOWNSTAIRS,RUDRA
2.489032,0.7673,0.2561,0.3277,0.87,WALKING_DOWNSTAIRS,RUDRA
2.505669,0.7329,0.2099,0.2898,0.82,WALKING_DOWNSTAIRS,RUDRA
2.523333,0.7073,0.1799,0.208,0.76,WALKING_DOWNSTAIRS,RUDRA
2.540735,0.6762,0.1774,0.205,0.73,WALKING_DOWNSTAIRS,RUDRA
2.561126,0.6889,0.1643,0.2313,0.75,WALKING_DOWNSTAIRS,RUDRA
2.589418,0.7074,0.1618,0.2612,0.77,WALKING_DOWNSTAIRS,RUDRA
2.606237,0.7221,0.1626,0.26,0.78,WALKING_DOWNSTAIRS,RUDRA
2.624916,0.6962,0.1579,0.2746,0.76,WALKING_DOWNSTAIRS,RUDRA
2.640856,0.6435,0.1654,0.2827,0.72,WALKING_DOWNSTAIRS,RUDRA
2.664985,0.6132,0.1838,0.258,0.69,WALKING_DOWNSTAIRS,RUDRA
2.689768,0.6473,0.2407,0.2821,0.75,WALKING_DOWNSTAIRS,RUDRA
2.70564,0.6393,0.261,0.2979,0.75,WALKING_DOWNSTAIRS,RUDRA
2.72305,0.5816,0.2239,0.2467,0.67,WALKING_DOWNSTAIRS,RUDRA
2.745708,0.5767,0.1308,0.1796,0.62,WALKING_DOWNSTAIRS,RUDRA
2.772235,0.6237,0.1158,0.1979,0.66,WALKING_DOWNSTAIRS,RUDRA
2.790067,0.6407,0.1203,0.2346,0.69,WALKING_DOWNSTAIRS,RUDRA
2.806359,0.6894,0.1244,0.2529,0.74,WALKING_DOWNSTAIRS,RUDRA
2.82448,0.7798,0.0985,0.256,0.83,WALKING_DOWNSTAIRS,RUDRA
2.863415,1.1159,0.3155,0.3373,1.21,WALKING_DOWNSTAIRS,RUDRA
2.863767,1.1159,0.3155,0.3373,1.21,WALKING_DOWNSTAIRS,RUDRA
2.885481,1.1426,0.4755,0.5045,1.34,WALKING_DOWNSTAIRS,RUDRA
2.90474,1.2323,0.464,0.5616,1.43,WALKING_DOWNSTAIRS,RUDRA
2.942818,1.2063,0.2961,0.8847,1.52,WALKING_DOWNSTAIRS,RUDRA
2.956712,1.2063,0.2109,0.8497,1.49,WALKING_DOWNSTAIRS,RUDRA
2.971668,1.1091,0.2048,0.8329,1.4,WALKING_DOWNSTAIRS,RUDRA
2.989125,1.1084,0.2211,0.8597,1.42,WALKING_DOWNSTAIRS,RUDRA
3.005353,1.2373,0.1911,0.7295,1.45,WALKING_DOWNSTAIRS,RUDRA
3.04342,1.1531,0.1317,0.5011,1.26,WALKING_DOWNSTAIRS,RUDRA
3.060687,1.1126,0.1279,0.4232,1.2,WALKING_DOWNSTAIRS,RUDRA
3.071321,1.1117,0.1347,0.4229,1.2,WALKING_DOWNSTAIRS,RUDRA
3.08928,1.1228,0.1415,0.4251,1.21,WALKING_DOWNSTAIRS,RUDRA
3.107549,1.0707,0.1457,0.4596,1.17,WALKING_DOWNSTAIRS,RUDRA
3.138225,0.8978,0.1366,0.4368,1.01,WALKING_DOWNSTAIRS,RUDRA
3.160209,0.7727,0.1545,0.3999,0.88,WALKING_DOWNSTAIRS,RUDRA
3.174207,0.7262,0.1659,0.3836,0.84,WALKING_DOWNSTAIRS,RUDRA
3.187953,0.7218,0.175,0.3713,0.83,WALKING_DOWNSTAIRS,RUDRA
3.220989,0.7786,0.1659,0.3836,0.88,WALKING_DOWNSTAIRS,RUDRA
3.243653,0.8108,0.1203,0.4307,0.93,WALKING_DOWNSTAIRS,RUDRA
3.257516,0.801,0.0951,0.454,0.93,WALKING_DOWNSTAIRS,RUDRA
3.272332,0.8037,0.0678,0.454,0.93,WALKING_DOWNSTAIRS,RUDRA
3.288694,0.7854,0.0655,0.4437,0.9,WALKING_DOWNSTAIRS,RUDRA
3.321368,0.7178,0.0926,0.4324,0.84,WALKING_DOWNSTAIRS,RUDRA
3.339463,0.7031,0.1147,0.3799,0.81,WALKING_DOWNSTAIRS,RUDRA
3.357595,0.6361,0.1193,0.3628,0.74,WALKING_DOWNSTAIRS,RUDRA
3.372043,0.5782,0.1284,0.3662,0.7,WALKING_DOWNSTAIRS,RUDRA
3.406257,0.6007,0.1682,0.2663,0.68,WALKING_DOWNSTAIRS,RUDRA
3.421896,0.6671,0.1603,0.2035,0.72,WALKING_DOWNSTAIRS,RUDRA
3.439744,0.7231,0.1322,0.2189,0.77,WALKING_DOWNSTAIRS,RUDRA
3.459361,0.718,0.0758,0.3315,0.79,WALKING_DOWNSTAIRS,RUDRA
3.473835,0.7421,0.0792,0.2912,0.8,WALKING_DOWNSTAIRS,RUDRA
3.504459,0.8587,0.1034,0.1232,0.87,WALKING_DOWNSTAIRS,RUDRA
3.521351,0.9344,0.0609,0.141,0.95,WALKING_DOWNSTAIRS,RUDRA
3.538748,0.982,0.0033,0.2306,1.01,WALKING_DOWNSTAIRS,RUDRA
3.560362,0.9444,-0.0064,0.3464,1.01,WALKING_DOWNSTAIRS,RUDRA
3.575162,0.9254,0.0171,0.3904,1.0,WALKING_DOWNSTAIRS,RUDRA
3.604101,0.9117,0.162,0.6853,1.15,WALKING_DOWNSTAIRS,RUDRA
3.6208,1.0172,0.3441,0.8541,1.37,WALKING_DOWNSTAIRS,RUDRA
3.637035,1.1472,0.4811,0.8194,1.49,WALKING_DOWNSTAIRS,RUDRA
3.658912,1.1266,0.4877,0.8011,1.47,WALKING_DOWNSTAIRS,RUDRA
3.674176,1.2237,0.6546,0.7496,1.58,WALKING_DOWNSTAIRS,RUDRA
3.70369,1.2936,0.7562,0.5426,1.59,WALKING_DOWNSTAIRS,RUDRA
3.720205,1.2654,0.5635,0.5495,1.49,WALKING_DOWNSTAIRS,RUDRA
3.737579,1.2517,0.3727,0.5783,1.43,WALKING_DOWNSTAIRS,RUDRA
3.757117,1.1604,0.27,0.5241,1.3,WALKING_DOWNSTAIRS,RUDRA
3.787077,0.9918,0.1733,0.364,1.07,WALKING_DOWNSTAIRS,RUDRA
3.803376,0.954,0.1638,0.3345,1.02,WALKING_DOWNSTAIRS,RUDRA
3.82075,0.9227,0.178,0.3225,0.99,WALKING_DOWNSTAIRS,RUDRA
3.8376,0.9051,0.1747,0.2837,0.96,WALKING_DOWNSTAIRS,RUDRA
3.857371,0.8222,0.185,0.3203,0.9,WALKING_DOWNSTAIRS,RUDRA
3.886539,0.7658,0.1911,0.3222,0.85,WALKING_DOWNSTAIRS,RUDRA
3.907341,0.7246,0.2214,0.2919,0.81,WALKING_DOWNSTAIRS,RUDRA
3.920462,0.7116,0.2502,0.2819,0.81,WALKING_DOWNSTAIRS,RUDRA
3.95856,0.7321,0.284,0.3035,0.84,WALKING_DOWNSTAIRS,RUDRA
3.975021,0.7267,0.2996,0.2998,0.84,WALKING_DOWNSTAIRS,RUDRA
3.988012,0.7118,0.2881,0.2942,0.82,WALKING_DOWNSTAIRS,RUDRA
4.002988,0.6628,0.2661,0.2895,0.77,WALKING_DOWNSTAIRS,RUDRA
4.04039,0.5511,0.192,0.2387,0.63,WALKING_DOWNSTAIRS,RUDRA
4.052689,0.5515,0.1762,0.2257,0.62,WALKING_DOWNSTAIRS,RUDRA
4.069826,0.5342,0.1603,0.2511,0.61,WALKING_DOWNSTAIRS,RUDRA
4.086761,0.5284,0.1147,0.2038,0.58,WALKING_DOWNSTAIRS,RUDRA
4.103558,0.5806,0.0641,0.1784,0.61,WALKING_DOWNSTAIRS,RUDRA
4.139816,0.7267,0.133,0.2465,0.78,WALKING_DOWNSTAIRS,RUDRA
4.15427,0.8254,0.2307,0.3198,0.91,WALKING_DOWNSTAIRS,RUDRA
4.169741,0.8848,0.2786,0.3124,0.98,WALKING_DOWNSTAIRS,RUDRA
4.18733,0.9283,0.2635,0.2714,1.0,WALKING_DOWNSTAIRS,RUDRA
4.219568,0.9808,0.2307,0.3382,1.06,WALKING_DOWNSTAIRS,RUDRA
4.236755,0.9862,0.2994,0.5311,1.16,WALKING_DOWNSTAIRS,RUDRA
4.257793,1.0346,0.3079,0.5798,1.23,WALKING_DOWNSTAIRS,RUDRA
4.280354,1.0988,0.359,0.8795,1.45,WALKING_DOWNSTAIRS,RUDRA
4.30338,1.1819,0.3126,0.8621,1.5,WALKING_DOWNSTAIRS,RUDRA
4.319197,1.197,0.273,0.76,1.44,WALKING_DOWNSTAIRS,RUDRA
4.336634,1.1641,0.2297,0.7044,1.38,WALKING_DOWNSTAIRS,RUDRA
4.357861,1.3309,0.1496,0.5988,1.47,WALKING_DOWNSTAIRS,RUDRA
4.373918,1.3779,0.1132,0.6438,1.53,WALKING_DOWNSTAIRS,RUDRA
4.403322,1.21,0.186,0.5213,1.33,WALKING_DOWNSTAIRS,RUDRA
4.42048,1.1755,0.2123,0.5059,1.3,WALKING_DOWNSTAIRS,RUDRA
4.436485,1.146,0.216,0.4996,1.27,WALKING_DOWNSTAIRS,RUDRA
4.459659,1.0817,0.1992,0.4479,1.19,WALKING_DOWNSTAIRS,RUDRA
4.475284,1.0167,0.1752,0.4172,1.11,WALKING_DOWNSTAIRS,RUDRA
4.502773,0.8711,0.1508,0.3482,0.95,WALKING_DOWNSTAIRS,RUDRA
4.518574,0.803,0.1349,0.3403,0.88,WALKING_DOWNSTAIRS,RUDRA
4.535708,0.7336,0.1042,0.3669,0.83,WALKING_DOWNSTAIRS,RUDRA
4.557296,0.7129,0.078,0.3794,0.81,WALKING_DOWNSTAIRS,RUDRA
4.585234,0.7292,0.0541,0.4067,0.84,WALKING_DOWNSTAIRS,RUDRA
4.602537,0.7397,0.0369,0.4351,0.86,WALKING_DOWNSTAIRS,RUDRA
4.619277,0.7297,0.0431,0.4705,0.87,WALKING_DOWNSTAIRS,RUDRA
4.635523,0.7165,0.0548,0.4906,0.87,WALKING_DOWNSTAIRS,RUDRA
4.657675,0.7085,0.0678,0.4407,0.84,WALKING_DOWNSTAIRS,RUDRA
4.673771,0.6975,0.0973,0.4256,0.82,WALKING_DOWNSTAIRS,RUDRA
4.701688,0.6486,0.1479,0.4019,0.78,WALKING_DOWNSTAIRS,RUDRA
4.718211,0.6097,0.153,0.378,0.73,WALKING_DOWNSTAIRS,RUDRA
4.736649,0.5809,0.1584,0.3135,0.68,WALKING_DOWNSTAIRS,RUDRA
4.774026,0.6225,0.1643,0.1915,0.67,WALKING_DOWNSTAIRS,RUDRA
4.774823,0.6225,0.1643,0.1915,0.67,WALKING_DOWNSTAIRS,RUDRA
4.801597,0.7226,0.1433,0.2182,0.77,WALKING_DOWNSTAIRS,RUDRA
4.819081,0.8322,0.134,0.2115,0.87,WALKING_DOWNSTAIRS,RUDRA
4.835066,0.7973,0.1098,0.3128,0.86,WALKING_DOWNSTAIRS,RUDRA
4.858057,0.728,0.0611,0.3379,0.8,WALKING_DOWNSTAIRS,RUDRA
4.884503,0.8245,0.059,0.2045,0.85,WALKING_DOWNSTAIRS,RUDRA
4.90226,0.8448,0.0259,0.324,0.91,WALKING_DOWNSTAIRS,RUDRA
4.919134,0.9037,0.0814,0.5372,1.05,WALKING_DOWNSTAIRS,RUDRA
4.935459,0.9591,0.2744,0.7515,1.25,WALKING_DOWNSTAIRS,RUDRA
4.973839,1.1428,0.5495,0.6641,1.43,WALKING_DOWNSTAIRS,RUDRA
4.98479,1.1762,0.5155,0.6689,1.45,WALKING_DOWNSTAIRS,RUDRA
5.001433,1.2916,0.5947,0.6613,1.57,WALKING_DOWNSTAIRS,RUDRA
5.018157,1.3395,0.5866,0.662,1.61,WALKING_DOWNSTAIRS,RUDRA
5.056004,1.3087,0.3492,0.798,1.57,WALKING_DOWNSTAIRS,RUDRA
5.070528,1.2281,0.2786,0.7759,1.48,WALKING_DOWNSTAIRS,RUDRA
5.084143,1.1687,0.2446,0.7053,1.39,WALKING_DOWNSTAIRS,RUDRA
5.10089,1.0988,0.2461,0.583,1.27,WALKING_DOWNSTAIRS,RUDRA
5.118304,1.0216,0.292,0.4828,1.17,WALKING_DOWNSTAIRS,RUDRA
5.151259,0.8623,0.3211,0.3608,0.99,WALKING_DOWNSTAIRS,RUDRA
5.175908,0.7786,0.3115,0.3613,0.91,WALKING_DOWNSTAIRS,RUDRA
5.193329,0.7236,0.2632,0.3564,0.85,WALKING_DOWNSTAIRS,RUDRA
5.204277,0.7073,0.2517,0.3687,0.84,WALKING_DOWNSTAIRS,RUDRA
5.218794,0.6977,0.2488,0.3587,0.82,WALKING_DOWNSTAIRS,RUDRA
5.25094,0.6879,0.2341,0.3271,0.8,WALKING_DOWNSTAIRS,RUDRA
5.273855,0.6964,0.2172,0.297,0.79,WALKING_DOWNSTAIRS,RUDRA
5.286715,0.6923,0.2192,0.2944,0.78,WALKING_DOWNSTAIRS,RUDRA
5.300911,0.6874,0.2216,0.2974,0.78,WALKING_DOWNSTAIRS,RUDRA
5.335715,0.6901,0.2001,0.283,0.77,WALKING_DOWNSTAIRS,RUDRA
5.352715,0.663,0.1833,0.3042,0.75,WALKING_DOWNSTAIRS,RUDRA
5.373113,0.6197,0.1733,0.2709,0.7,WALKING_DOWNSTAIRS,RUDRA
5.387032,0.6165,0.1784,0.2467,0.69,WALKING_DOWNSTAIRS,RUDRA
5.400771,0.6156,0.1938,0.2374,0.69,WALKING_DOWNSTAIRS,RUDRA
5.434319,0.576,0.1664,0.2338,0.64,WALKING_DOWNSTAIRS,RUDRA
5.450772,0.5862,0.1396,0.2265,0.64,WALKING_DOWNSTAIRS,RUDRA
5.471159,0.6552,0.1288,0.2294,0.71,WALKING_DOWNSTAIRS,RUDRA
5.484607,0.7109,0.1454,0.2189,0.76,WALKING_DOWNSTAIRS,RUDRA
5.516714,0.8371,0.2358,0.27,0.91,WALKING_DOWNSTAIRS,RUDRA
5.533896,0.8932,0.2632,0.2814,0.97,WALKING_DOWNSTAIRS,RUDRA
5.551224,0.9473,0.3071,0.3137,1.04,WALKING_DOWNSTAIRS,RUDRA
5.574154,1.0076,0.4083,0.3724,1.15,WALKING_DOWNSTAIRS,RUDRA
5.588604,0.9647,0.4425,0.4605,1.16,WALKING_DOWNSTAIRS,RUDRA
5.616421,0.9623,0.3367,0.6757,1.22,WALKING_DOWNSTAIRS,RUDRA
5.633737,1.0653,0.3299,0.952,1.47,WALKING_DOWNSTAIRS,RUDRA
5.650638,1.2056,0.2966,0.9738,1.58,WALKING_DOWNSTAIRS,RUDRA
5.675896,1.4343,0.165,0.944,1.72,WALKING_DOWNSTAIRS,RUDRA
5.692444,1.4597,0.065,0.8734,1.7,WALKING_DOWNSTAIRS,RUDRA
5.71712,1.2056,0.0792,0.773,1.43,WALKING_DOWNSTAIRS,RUDRA
5.733762,1.1077,0.249,0.5612,1.27,WALKING_DOWNSTAIRS,RUDRA
5.750644,1.0392,0.3387,0.4324,1.18,WALKING_DOWNSTAIRS,RUDRA
5.772896,1.0316,0.3223,0.3753,1.14,WALKING_DOWNSTAIRS,RUDRA
5.788517,1.0524,0.2475,0.3825,1.15,WALKING_DOWNSTAIRS,RUDRA
5.816254,0.9962,0.0924,0.4461,1.1,WALKING_DOWNSTAIRS,RUDRA
5.833307,0.9149,0.0572,0.4666,1.03,WALKING_DOWNSTAIRS,RUDRA
5.856614,0.8335,0.1019,0.4542,0.95,WALKING_DOWNSTAIRS,RUDRA
5.870893,0.7973,0.1191,0.4552,0.93,WALKING_DOWNSTAIRS,RUDRA
5.902135,0.7353,0.1256,0.4466,0.87,WALKING_DOWNSTAIRS,RUDRA
5.916679,0.7204,0.1161,0.4628,0.86,WALKING_DOWNSTAIRS,RUDRA
5.933108,0.7363,0.1142,0.4735,0.88,WALKING_DOWNSTAIRS,RUDRA
5.954515,0.7346,0.1176,0.4715,0.88,WALKING_DOWNSTAIRS,RUDRA
5.971117,0.7229,0.1039,0.4779,0.87,WALKING_DOWNSTAIRS,RUDRA
6.001485,0.7199,0.0853,0.4288,0.84,WALKING_DOWNSTAIRS,RUDRA
6.015595,0.7246,0.0797,0.4251,0.84,WALKING_DOWNSTAIRS,RUDRA
6.032279,0.7246,0.0804,0.4109,0.84,WALKING_DOWNSTAIRS,RUDRA
6.054116,0.6828,0.0993,0.4119,0.8,WALKING_DOWNSTAIRS,RUDRA
6.074542,0.5865,0.1315,0.4556,0.75,WALKING_DOWNSTAIRS,RUDRA
6.104796,0.5716,0.1687,0.3345,0.68,WALKING_DOWNSTAIRS,RUDRA
6.116373,0.5582,0.1715,0.2658,0.64,WALKING_DOWNSTAIRS,RUDRA
6.133099,0.5685,0.1517,0.2369,0.63,WALKING_DOWNSTAIRS,RUDRA
6.156376,0.6728,0.1203,0.1889,0.71,WALKING_DOWNSTAIRS,RUDRA
6.173806,0.7928,0.1102,0.1605,0.82,WALKING_DOWNSTAIRS,RUDRA
6.198815,0.8298,0.0929,0.3217,0.89,WALKING_DOWNSTAIRS,RUDRA
6.215924,0.9354,0.0916,0.3338,1.0,WALKING_DOWNSTAIRS,RUDRA
6.232141,0.9689,0.0846,0.3168,1.02,WALKING_DOWNSTAIRS,RUDRA
6.253891,0.9039,0.0372,0.3326,0.96,WALKING_DOWNSTAIRS,RUDRA
6.282385,0.8682,0.0988,0.332,0.93,WALKING_DOWNSTAIRS,RUDRA
6.300858,0.8597,0.2134,0.5773,1.06,WALKING_DOWNSTAIRS,RUDRA
6.315793,0.8289,0.2854,0.6921,1.12,WALKING_DOWNSTAIRS,RUDRA
6.332667,1.0092,0.4305,0.8925,1.41,WALKING_DOWNSTAIRS,RUDRA
6.370264,1.3714,0.5055,0.6049,1.58,WALKING_DOWNSTAIRS,RUDRA
6.386449,1.2415,0.3377,0.4701,1.37,WALKING_DOWNSTAIRS,RUDRA
6.398526,1.1923,0.3474,0.5074,1.34,WALKING_DOWNSTAIRS,RUDRA
6.415463,1.2396,0.38,0.7368,1.49,WALKING_DOWNSTAIRS,RUDRA
6.453225,1.2923,0.3357,0.7666,1.54,WALKING_DOWNSTAIRS,RUDRA
6.469906,1.1726,0.3534,0.5932,1.36,WALKING_DOWNSTAIRS,RUDRA
6.484654,1.0516,0.3509,0.4612,1.2,WALKING_DOWNSTAIRS,RUDRA
6.498037,0.9782,0.3548,0.3582,1.1,WALKING_DOWNSTAIRS,RUDRA
6.514799,0.9007,0.3438,0.2881,1.01,WALKING_DOWNSTAIRS,RUDRA
6.550189,0.7891,0.281,0.3091,0.89,WALKING_DOWNSTAIRS,RUDRA
6.569598,0.716,0.2129,0.3205,0.81,WALKING_DOWNSTAIRS,RUDRA
6.586358,0.654,0.1631,0.2912,0.73,WALKING_DOWNSTAIRS,RUDRA
6.598005,0.6173,0.1479,0.269,0.69,WALKING_DOWNSTAIRS,RUDRA
6.615531,0.5919,0.1526,0.2321,0.65,WALKING_DOWNSTAIRS,RUDRA
6.649518,0.5836,0.1731,0.228,0.65,WALKING_DOWNSTAIRS,RUDRA
6.673267,0.5769,0.1889,0.2616,0.66,WALKING_DOWNSTAIRS,RUDRA
6.692666,0.588,0.1708,0.2672,0.67,WALKING_DOWNSTAIRS,RUDRA
6.702679,0.5972,0.1554,0.2702,0.67,WALKING_DOWNSTAIRS,RUDRA
6.731883,0.6002,0.1317,0.2878,0.68,WALKING_DOWNSTAIRS,RUDRA
6.74814,0.5848,0.1469,0.3264,0.69,WALKING_DOWNSTAIRS,RUDRA
6.76965,0.4919,0.1622,0.3445,0.62,WALKING_DOWNSTAIRS,RUDRA
6.786888,0.4409,0.1489,0.3156,0.56,WALKING_DOWNSTAIRS,RUDRA
6.799108,0.4915,0.1319,0.2719,0.58,WALKING_DOWNSTAIRS,RUDRA
6.831427,0.7211,0.2207,0.2578,0.8,WALKING_DOWNSTAIRS,RUDRA
6.848327,0.8697,0.3623,0.3396,1.0,WALKING_DOWNSTAIRS,RUDRA
6.868914,0.9745,0.472,0.3012,1.12,WALKING_DOWNSTAIRS,RUDRA
6.883827,0.9742,0.3616,0.2313,1.06,WALKING_DOWNSTAIRS,RUDRA
6.914301,1.038,0.2952,0.1461,1.09,WALKING_DOWNSTAIRS,RUDRA
6.931898,1.073,0.4379,0.3122,1.2,WALKING_DOWNSTAIRS,RUDRA
6.948654,1.0043,0.4782,1.095,1.56,WALKING_DOWNSTAIRS,RUDRA
6.971505,1.5755,0.4669,1.2909,2.09,WALKING_DOWNSTAIRS,RUDRA
6.993635,1.7175,0.2961,1.2511,2.15,WALKING_DOWNSTAIRS,RUDRA
7.013897,1.4279,0.3937,0.9831,1.78,WALKING_DOWNSTAIRS,RUDRA
7.030785,1.3854,0.3848,0.9823,1.74,WALKING_DOWNSTAIRS,RUDRA
7.047702,1.2009,0.3641,0.7058,1.44,WALKING_DOWNSTAIRS,RUDRA
7.067581,1.0786,0.2913,0.3769,1.18,WALKING_DOWNSTAIRS,RUDRA
7.091094,0.9498,0.1598,0.1945,0.98,WALKING_DOWNSTAIRS,RUDRA
7.114846,0.8145,0.0387,0.2805,0.86,WALKING_DOWNSTAIRS,RUDRA
7.133468,0.7439,-0.0118,0.3571,0.83,WALKING_DOWNSTAIRS,RUDRA
7.147839,0.7282,0.002,0.408,0.83,WALKING_DOWNSTAIRS,RUDRA
7.168839,0.7339,0.0809,0.4649,0.87,WALKING_DOWNSTAIRS,RUDRA
7.188074,0.7346,0.1796,0.4612,0.89,WALKING_DOWNSTAIRS,RUDRA
7.214773,0.7111,0.2412,0.4281,0.86,WALKING_DOWNSTAIRS,RUDRA
7.23087,0.6742,0.2327,0.441,0.84,WALKING_DOWNSTAIRS,RUDRA
7.252695,0.6838,0.2146,0.4036,0.82,WALKING_DOWNSTAIRS,RUDRA
7.268523,0.6862,0.1696,0.3816,0.8,WALKING_DOWNSTAIRS,RUDRA
7.290911,0.7404,0.1112,0.3506,0.83,WALKING_DOWNSTAIRS,RUDRA
7.315299,0.8371,0.0636,0.3821,0.92,WALKING_DOWNSTAIRS,RUDRA
7.330659,0.8858,0.0252,0.4044,0.97,WALKING_DOWNSTAIRS,RUDRA
7.349618,0.8985,-0.0038,0.4358,1.0,WALKING_DOWNSTAIRS,RUDRA
7.388881,0.8189,0.0949,0.341,0.89,WALKING_DOWNSTAIRS,RUDRA
7.389326,0.8189,0.0949,0.341,0.89,WALKING_DOWNSTAIRS,RUDRA
7.408819,0.8108,0.1523,0.3108,0.88,WALKING_DOWNSTAIRS,RUDRA
7.429884,0.9141,0.2006,0.3137,0.99,WALKING_DOWNSTAIRS,RUDRA
7.449632,0.9601,0.216,0.2563,1.02,WALKING_DOWNSTAIRS,RUDRA
7.48505,0.91,0.1466,0.291,0.97,WALKING_DOWNSTAIRS,RUDRA
7.500135,0.9246,0.1163,0.2937,0.98,WALKING_DOWNSTAIRS,RUDRA
7.513721,0.9547,0.0865,0.3108,1.01,WALKING_DOWNSTAIRS,RUDRA
7.529901,0.9933,0.0501,0.3252,1.05,WALKING_DOWNSTAIRS,RUDRA
7.547219,1.0421,0.0369,0.3338,1.09,WALKING_DOWNSTAIRS,RUDRA
7.569876,1.1392,0.0389,0.4134,1.21,WALKING_DOWNSTAIRS,RUDRA
7.592331,1.1128,0.0387,0.4368,1.2,WALKING_DOWNSTAIRS,RUDRA
7.614325,1.0429,0.0199,0.3939,1.11,WALKING_DOWNSTAIRS,RUDRA
7.630117,0.9437,0.0094,0.3252,1.0,WALKING_DOWNSTAIRS,RUDRA
7.663549,1.0026,0.2579,0.7146,1.26,WALKING_DOWNSTAIRS,RUDRA
7.684807,0.8068,0.2514,0.8374,1.19,WALKING_DOWNSTAIRS,RUDRA
7.707373,0.8914,0.164,0.707,1.15,WALKING_DOWNSTAIRS,RUDRA
