time,gFx,gFy,gFz,TgF
10.589846,0.7524,0.3968,0.2441,0.89
10.613955,0.8343,0.3990,0.1728,0.94
10.631534,0.9121,0.3592,0.1781,1.00
10.655841,0.9969,0.3238,0.2963,1.09
10.673329,1.0879,0.3336,0.4109,1.21
10.692588,1.1731,0.3767,0.4011,1.30
10.715663,1.1323,0.4528,0.7112,1.41
10.730894,1.2354,0.5505,0.7622,1.55
10.754950,1.1347,0.6926,0.5116,1.42
10.772386,0.9633,0.6318,0.4999,1.26
10.795061,0.7812,0.5989,0.4605,1.09
10.811690,0.7595,0.5038,0.4749,1.03
10.839013,0.7011,0.3267,0.5746,0.96
10.855738,0.6784,0.2612,0.5578,0.92
10.874181,0.7285,0.2705,0.5167,0.93
10.899195,0.7949,0.2889,0.4691,0.97
10.917059,0.8169,0.2763,0.4327,0.96
10.939330,0.7861,0.2481,0.3918,0.91
10.955526,0.7695,0.2419,0.3906,0.90
10.994492,0.7624,0.2573,0.4085,0.90
10.995137,0.7621,0.2563,0.4065,0.90
11.021940,0.7399,0.2216,0.3608,0.85
11.039503,0.7250,0.1967,0.3222,0.82
11.055648,0.7036,0.1701,0.3264,0.79
11.093812,0.7383,0.2178,0.3426,0.84
11.108461,0.7272,0.2131,0.3501,0.83
11.121309,0.7653,0.1916,0.3342,0.86
11.140476,0.7879,0.1620,0.3697,0.89
11.155878,0.8228,0.1403,0.3958,0.92
11.188499,0.9747,0.1154,0.4097,1.06
11.211373,1.0309,0.1195,0.4451,1.13
11.229930,1.0436,0.1396,0.4432,1.14
11.240932,1.0453,0.1579,0.4402,1.15
11.272792,1.0621,0.1459,0.4078,1.15
11.288077,1.0912,0.1144,0.4503,1.19
11.309890,0.9528,0.1259,0.5763,1.12
11.327112,1.0632,0.1477,0.5573,1.21
11.337958,1.1357,0.2360,0.6012,1.31
11.371832,1.1821,0.5676,0.9641,1.63
11.388442,1.0516,0.6474,1.0234,1.60
11.409331,0.8320,0.5925,0.8558,1.33
11.431994,0.6664,0.4885,0.5465,0.99
11.454047,0.7073,0.3320,0.2753,0.83
11.471473,0.7416,0.2090,0.2020,0.80
11.489254,0.7949,0.1154,0.2082,0.83
11.509389,0.8406,0.0548,0.2325,0.87
11.530521,0.8459,0.0534,0.2487,0.88
11.554170,0.8880,0.1422,0.3760,0.97
11.571084,0.8697,0.2234,0.4422,1.00
11.587445,0.8767,0.2803,0.4805,1.04
11.608510,0.7702,0.3680,0.4232,0.95
11.625267,0.6887,0.3790,0.3422,0.86
11.654044,0.6170,0.3179,0.2681,0.74
11.670708,0.5911,0.2537,0.2460,0.69
11.687478,0.5992,0.1769,0.2546,0.67
