time,gFx,gFy,gFz,TgF
9.001122,1.0018,-0.0560,0.0105,1.00
9.031967,0.9982,-0.0553,0.0115,1.00
9.049650,0.9992,-0.0546,0.0095,1.00
9.065935,1.0006,-0.0570,0.0061,1.00
9.086607,1.0029,-0.0602,0.0071,1.00
9.101577,1.0043,-0.0614,0.0071,1.01
9.132578,1.0024,-0.0651,0.0084,1.00
9.149526,0.9987,-0.0636,0.0073,1.00
9.165632,0.9972,-0.0604,0.0054,1.00
9.187028,0.9984,-0.0585,0.0075,1.00
9.203283,1.0001,-0.0585,0.0056,1.00
9.232386,1.0033,-0.0599,0.0107,1.01
9.250806,1.0013,-0.0592,0.0088,1.00
9.267696,0.9977,-0.0578,0.0115,1.00
9.288639,0.9994,-0.0555,0.0086,1.00
9.315434,1.0029,-0.0521,0.0061,1.00
9.332267,1.0011,-0.0538,0.0110,1.00
9.348732,0.9999,-0.0574,0.0119,1.00
9.365430,1.0011,-0.0611,0.0098,1.00
9.386375,1.0018,-0.0626,0.0091,1.00
9.416616,1.0020,-0.0646,0.0017,1.00
9.432053,1.0020,-0.0639,0.0026,1.00
9.448498,1.0031,-0.0629,0.0012,1.01
9.465669,1.0004,-0.0592,0.0010,1.00
9.486493,1.0008,-0.0619,0.0061,1.00
9.515234,0.9989,-0.0597,0.0095,1.00
9.532087,1.0004,-0.0599,0.0105,1.00
9.549781,1.0004,-0.0604,0.0095,1.00
9.565159,1.0064,-0.0599,0.0128,1.01
9.584501,1.0020,-0.0570,0.0122,1.00
9.615243,0.9977,-0.0565,0.0091,1.00
9.631253,0.9972,-0.0567,0.0066,1.00
9.648220,1.0008,-0.0565,0.0054,1.00
9.688257,1.0018,-0.0616,0.0105,1.00
9.688856,1.0018,-0.0616,0.0105,1.00
9.714623,0.9994,-0.0616,0.0098,1.00
9.732075,1.0026,-0.0590,0.0081,1.00
9.747885,1.0011,-0.0626,0.0037,1.00
9.785211,1.0016,-0.0607,0.0073,1.00
9.797189,0.9999,-0.0599,0.0091,1.00
9.813967,0.9984,-0.0572,0.0098,1.00
9.831142,0.9982,-0.0555,0.0105,1.00
9.848326,0.9984,-0.0550,0.0137,1.00
9.887988,1.0036,-0.0570,0.0100,1.01
9.897800,1.0011,-0.0553,0.0100,1.00
9.913756,1.0033,-0.0548,0.0066,1.00
9.931435,1.0001,-0.0558,0.0084,1.00
9.963539,1.0031,-0.0583,0.0088,1.00
9.985824,1.0020,-0.0614,0.0084,1.00
9.997301,1.0018,-0.0599,0.0100,1.00
10.014735,1.0004,-0.0597,0.0095,1.00
10.030945,0.9999,-0.0602,0.0098,1.00
10.065088,1.0001,-0.0599,0.0119,1.00
10.086830,0.9996,-0.0585,0.0115,1.00
10.103000,1.0001,-0.0572,0.0115,1.00
10.113049,1.0024,-0.0574,0.0115,1.00
10.146924,1.0020,-0.0567,0.0105,1.00
10.164279,1.0011,-0.0562,0.0117,1.00
10.179726,1.0006,-0.0558,0.0093,1.00
10.202559,1.0029,-0.0558,0.0071,1.00
10.214640,1.0036,-0.0562,0.0075,1.01
10.249496,1.0024,-0.0597,0.0098,1.00
10.264062,1.0026,-0.0585,0.0095,1.00
10.282154,1.0013,-0.0550,0.0112,1.00
10.301415,1.0004,-0.0574,0.0091,1.00
10.329598,1.0001,-0.0560,0.0110,1.00
10.347202,1.0004,-0.0572,0.0124,1.00
10.363837,1.0026,-0.0592,0.0103,1.00
10.380167,1.0018,-0.0597,0.0128,1.00
10.402664,1.0006,-0.0565,0.0110,1.00
10.429169,0.9994,-0.0548,0.0093,1.00
10.447648,1.0026,-0.0550,0.0091,1.00
10.465586,1.0024,-0.0560,0.0091,1.00
10.480821,1.0033,-0.0583,0.0093,1.01
10.499748,0.9989,-0.0604,0.0110,1.00
10.530224,1.0004,-0.0597,0.0091,1.00
10.545690,1.0029,-0.0572,0.0105,1.00
10.563202,1.0024,-0.0558,0.0098,1.00
10.580395,1.0006,-0.0572,0.0100,1.00
10.600207,1.0013,-0.0578,0.0103,1.00
10.629605,1.0029,-0.0597,0.0100,1.00
10.645871,1.0045,-0.0599,0.0105,1.01
10.664388,1.0036,-0.0570,0.0093,1.01
10.680711,1.0041,-0.0578,0.0103,1.01
10.702218,0.9989,-0.0578,0.0100,1.00
10.729268,0.9980,-0.0570,0.0128,1.00
10.745244,1.0006,-0.0562,0.0132,1.00
10.762914,1.0016,-0.0560,0.0119,1.00
10.784100,1.0029,-0.0590,0.0107,1.00
10.812805,1.0011,-0.0572,0.0112,1.00
10.829682,0.9989,-0.0583,0.0115,1.00
10.846676,1.0020,-0.0570,0.0100,1.00
10.863430,1.0024,-0.0585,0.0105,1.00
10.886740,1.0004,-0.0587,0.0100,1.00
10.912591,0.9996,-0.0599,0.0093,1.00
10.930005,1.0024,-0.0583,0.0095,1.00
10.945914,1.0008,-0.0565,0.0098,1.00
10.983780,1.0036,-0.0567,0.0105,1.01
10.995675,1.0011,-0.0565,0.0095,1.00
11.011550,0.9994,-0.0572,0.0135,1.00
11.029222,1.0001,-0.0572,0.0149,1.00
11.045646,1.0008,-0.0585,0.0115,1.00
11.083746,1.0036,-0.0574,0.0110,1.01
11.095742,1.0036,-0.0580,0.0112,1.01
11.112789,1.0018,-0.0567,0.0093,1.00
11.129279,1.0018,-0.0565,0.0095,1.00
